기준_년분기_코드,자치구_코드,자치구_코드_명,월_평균_소득_금액,소득_구간_코드,지출_총_금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,교육_지출_총금액,유흥_지출_총금액,여가_문화_지출_총금액,기타_지출_총금액,음식_지출_총금액
20242,11215,광진구,3192971.0,07,100541241000.0,22634699000.0,3375381000.0,1864827000.0,15005146000.0,5961023000.0,3393363000.0,4281862000.0,6687173000.0,5054612000.0,32283155000.0
20242,11500,강서구,3160623.0,07,231352477000.0,34067640000.0,6533371000.0,2276283000.0,32773565000.0,33678827000.0,6986997000.0,4639547000.0,55668619000.0,16818036000.0,37909592000.0
20242,11740,강동구,3292857.0,07,157864735000.0,23331462000.0,2428563000.0,1590537000.0,21974063000.0,3736967000.0,6822469000.0,2666873000.0,66151709000.0,3909040000.0,25253052000.0
20243,11260,중랑구,2598785.0,06,24488372000.0,7415487000.0,384896000.0,486318000.0,4031113000.0,1791594000.0,944118000.0,998291000.0,1317535000.0,892071000.0,6226949000.0
20243,11470,양천구,3796034.0,08,40012838000.0,9217440000.0,398730000.0,389703000.0,8155027000.0,2268938000.0,5841107000.0,732643000.0,3974345000.0,1369768000.0,7665137000.0
20243,11320,도봉구,2785111.0,06,18472546000.0,5644521000.0,281397000.0,418208000.0,2580304000.0,1737615000.0,943390000.0,492750000.0,1061880000.0,645653000.0,4666828000.0
20243,11380,은평구,2912739.0,06,32972833000.0,8100087000.0,1488217000.0,637836000.0,7169816000.0,1657336000.0,1994427000.0,1047590000.0,1770700000.0,1278237000.0,7828587000.0
20243,11530,구로구,2994059.0,07,617570580000.0,9150682000.0,573222000.0,785657000.0,8595658000.0,1606796000.0,1498935000.0,1077839000.0,584996550000.0,1309362000.0,7975879000.0
20243,11680,강남구,4943841.0,09,968613050000.0,15590985000.0,10842237000.0,1832315000.0,48517966000.0,10409469000.0,15326158000.0,3675678000.0,510631764000.0,321174504000.0,30611974000.0
20243,11200,성동구,3734499.0,07,34121909000.0,7382555000.0,1387362000.0,426547000.0,5050117000.0,2141594000.0,1223405000.0,899114000.0,2490080000.0,3967730000.0,9153405000.0
20243,11230,동대문구,3030256.0,07,32329332000.0,9021408000.0,810795000.0,613515000.0,7946465000.0,2006155000.0,1166206000.0,748446000.0,1713842000.0,760348000.0,7542152000.0
20243,11410,서대문구,3417706.0,07,46328681000.0,6001435000.0,458974000.0,303417000.0,26569787000.0,1119648000.0,1506659000.0,625977000.0,1729802000.0,1126665000.0,6886317000.0
20243,11440,마포구,3832436.0,08,481976746000.0,11584310000.0,2506601000.0,1325069000.0,7418859000.0,1402244000.0,3551125000.0,2823521000.0,429017610000.0,2974067000.0,19373340000.0
20243,11560,영등포구,3604887.0,07,96146088000.0,9564188000.0,1318485000.0,1044539000.0,9776038000.0,28677173000.0,1505342000.0,1561490000.0,17006310000.0,8362392000.0,17330131000.0
20243,11620,관악구,2771927.0,06,42861991000.0,10650856000.0,929093000.0,640394000.0,6702233000.0,1118323000.0,5179830000.0,1826985000.0,3172964000.0,1624132000.0,11017181000.0
20243,11710,송파구,3995905.0,08,135699676000.0,14194819000.0,2387114000.0,1399950000.0,14988370000.0,3476220000.0,4066943000.0,1839705000.0,73479450000.0,2697307000.0,17169798000.0
20243,11110,종로구,3725859.0,07,76268855000.0,5897143000.0,1741450000.0,361681000.0,8346341000.0,1962296000.0,2387258000.0,1614892000.0,6544394000.0,31257954000.0,16155446000.0
20243,11290,성북구,3281773.0,07,29255603000.0,7850672000.0,592626000.0,436316000.0,4282761000.0,2161537000.0,1675004000.0,825806000.0,2554143000.0,1119143000.0,7757595000.0
20243,11305,강북구,2547460.0,06,21923564000.0,5339246000.0,566520000.0,442586000.0,4210379000.0,1272920000.0,558215000.0,965252000.0,1322449000.0,985561000.0,6260436000.0
20243,11350,노원구,3195375.0,07,44112600000.0,13479718000.0,509209000.0,508488000.0,7288844000.0,1663729000.0,3518864000.0,1102650000.0,4478421000.0,1728046000.0,9834631000.0
20243,11545,금천구,2632285.0,06,25883341000.0,5851320000.0,3675249000.0,426662000.0,3390074000.0,1399442000.0,515277000.0,637874000.0,4217127000.0,814016000.0,4956300000.0
20243,11170,용산구,3971498.0,08,96311255000.0,55416486000.0,1019581000.0,2885193000.0,2132619000.0,1023491000.0,510376000.0,1146879000.0,10067689000.0,10027735000.0,12081206000.0
20243,11590,동작구,3454170.0,07,64945210000.0,8511704000.0,361871000.0,525787000.0,6251806000.0,35458875000.0,1592886000.0,824947000.0,1654944000.0,1514975000.0,8247415000.0
20243,11650,서초구,4912401.0,09,215918912000.0,8337965000.0,1818430000.0,5654137000.0,24380042000.0,2275720000.0,5060462000.0,1692037000.0,82755303000.0,66669406000.0,17275410000.0
20243,11140,중구,3513603.0,07,1021301626000.0,14674757000.0,3061237000.0,2185419000.0,5296958000.0,140874015000.0,9016627000.0,1027237000.0,807412181000.0,24780227000.0,12972968000.0
20231,11215,광진구,3192971.0,07,94779593000.0,20890784000.0,2984254000.0,2016273000.0,12347919000.0,5956030000.0,3158914000.0,4697744000.0,6487302000.0,5636812000.0,30603561000.0
20231,11440,마포구,3832436.0,08,1024107094000.0,30751673000.0,7053703000.0,2474929000.0,18507505000.0,3428960000.0,8466173000.0,9589375000.0,881500424000.0,8679864000.0,53654488000.0
20231,11530,구로구,2994059.0,07,1343755688000.0,24181621000.0,1395886000.0,2163266000.0,22077117000.0,3302443000.0,3962500000.0,3135865000.0,1259516797000.0,2954217000.0,21065976000.0
20231,11560,영등포구,3604887.0,07,211409909000.0,28381596000.0,4107783000.0,2787358000.0,21220059000.0,38273451000.0,3541679000.0,4888525000.0,36912853000.0,24441976000.0,46854629000.0
20231,11620,관악구,2771927.0,06,115651078000.0,29402491000.0,2679054000.0,1574315000.0,16839414000.0,2697308000.0,14762498000.0,5379816000.0,7269582000.0,4695170000.0,30351430000.0
20231,11320,도봉구,2785111.0,06,47199028000.0,14643964000.0,795042000.0,856017000.0,6241730000.0,4140538000.0,2190952000.0,1366850000.0,3094608000.0,1941577000.0,11927750000.0
20231,11545,금천구,2632285.0,06,72381528000.0,16391004000.0,15296799000.0,1227870000.0,8525016000.0,3703454000.0,1510718000.0,1876521000.0,8290313000.0,2043012000.0,13516821000.0
20231,11590,동작구,3454170.0,07,175536250000.0,23683885000.0,1078885000.0,1265256000.0,16591635000.0,95267132000.0,4102751000.0,2697425000.0,5414870000.0,3709398000.0,21725013000.0
20231,11350,노원구,3195375.0,07,119632862000.0,38027202000.0,1612428000.0,1299016000.0,18324021000.0,3694213000.0,8882137000.0,3248877000.0,12970672000.0,4918587000.0,26655709000.0
20231,11410,서대문구,3417706.0,07,119188962000.0,16377689000.0,1244646000.0,737007000.0,66206121000.0,2470370000.0,3328410000.0,2014188000.0,4349359000.0,3351667000.0,19109505000.0
20231,11650,서초구,4912401.0,09,629360080000.0,22326149000.0,4358072000.0,14928193000.0,69791017000.0,5833544000.0,12909234000.0,5835045000.0,264495851000.0,180967729000.0,47915246000.0
20231,11260,중랑구,2598785.0,06,64991013000.0,18837216000.0,1396028000.0,1379019000.0,10592175000.0,4202674000.0,2840400000.0,2873857000.0,3918210000.0,2732897000.0,16218537000.0
20231,11290,성북구,3281773.0,07,78828381000.0,21718711000.0,1577244000.0,1184422000.0,10317936000.0,5461054000.0,4451281000.0,2406448000.0,7003609000.0,3213193000.0,21494483000.0
20231,11500,강서구,3160623.0,07,231441288000.0,33744690000.0,5994758000.0,1963075000.0,51915876000.0,41204141000.0,6428158000.0,4779070000.0,33368789000.0,16106292000.0,35936439000.0
20231,11710,송파구,3995905.0,08,194138748000.0,39057484000.0,7084916000.0,4818622000.0,38620362000.0,8734054000.0,10460036000.0,5502300000.0,27110625000.0,7543533000.0,45206816000.0
20231,11200,성동구,3734499.0,07,84438182000.0,20433520000.0,3520749000.0,1170209000.0,13854021000.0,5560143000.0,2697268000.0,2761380000.0,4747713000.0,4199569000.0,25493610000.0
20231,11305,강북구,2547460.0,06,58425346000.0,14971700000.0,1421789000.0,1145072000.0,10153116000.0,3090055000.0,1531005000.0,3006296000.0,3749821000.0,2771459000.0,16585033000.0
20231,11470,양천구,3796034.0,08,104268070000.0,26544300000.0,1372115000.0,1210796000.0,19915797000.0,5631616000.0,12934401000.0,2255584000.0,10880024000.0,3902480000.0,19620957000.0
20231,11110,종로구,3725859.0,07,311838195000.0,15780632000.0,4837883000.0,1614689000.0,20312514000.0,8005310000.0,5731182000.0,4717779000.0,123981983000.0,81959610000.0,44896613000.0
20231,11170,용산구,3971498.0,08,237326473000.0,131722302000.0,2412071000.0,9684161000.0,5125990000.0,1842646000.0,1447862000.0,3033188000.0,25787276000.0,26630512000.0,29640465000.0
20231,11230,동대문구,3030256.0,07,87581454000.0,24994855000.0,2352351000.0,1567645000.0,20584672000.0,5468661000.0,2853921000.0,2240316000.0,4944359000.0,2324093000.0,20250581000.0
20231,11380,은평구,2912739.0,06,85565857000.0,20634652000.0,4033329000.0,1694185000.0,18754928000.0,3973567000.0,4676970000.0,3155769000.0,4706820000.0,3587162000.0,20348475000.0
20231,11680,강남구,4943841.0,09,2592265503000.0,43146364000.0,30537792000.0,8876412000.0,146160455000.0,28215177000.0,36072919000.0,11375959000.0,1342735006000.0,855300144000.0,89845275000.0
20231,11740,강동구,3292857.0,07,159194441000.0,22861481000.0,1955879000.0,1461612000.0,19731596000.0,3459627000.0,6359388000.0,2825075000.0,73785449000.0,3724616000.0,23029718000.0
20231,11140,중구,3513603.0,07,2565022761000.0,40313137000.0,7389385000.0,6818175000.0,13326121000.0,379813573000.0,26460302000.0,2950446000.0,1992152485000.0,61899119000.0,33900018000.0
20243,11215,광진구,3192971.0,07,34659666000.0,7722890000.0,1018198000.0,629465000.0,5611776000.0,2386996000.0,1234183000.0,1477396000.0,2286709000.0,1669827000.0,10622226000.0
20244,11260,중랑구,2598785.0,06,69209559000.0,20884170000.0,1455174000.0,1318736000.0,11615589000.0,5085308000.0,2339609000.0,2635289000.0,3647713000.0,2580874000.0,17647097000.0
20244,11470,양천구,3796034.0,08,108068231000.0,25248127000.0,1379754000.0,1130481000.0,22583514000.0,5887432000.0,13478868000.0,1884217000.0,11455856000.0,3847908000.0,21172074000.0
20244,11320,도봉구,2785111.0,06,51850173000.0,15788332000.0,1146636000.0,1009616000.0,7400239000.0,4806665000.0,2368377000.0,1351829000.0,2963173000.0,1918069000.0,13097237000.0
20244,11380,은평구,2912739.0,06,91375321000.0,22331681000.0,4413002000.0,1421814000.0,20606892000.0,4593881000.0,4986233000.0,2846705000.0,4425420000.0,3703676000.0,22046017000.0
20244,11530,구로구,2994059.0,07,1851637044000.0,25611104000.0,1604098000.0,2146198000.0,25131690000.0,5141076000.0,3672437000.0,2663413000.0,1758288428000.0,4267401000.0,23111199000.0
20244,11680,강남구,4943841.0,09,2786953199000.0,41221267000.0,31826928000.0,4883340000.0,135860142000.0,27645005000.0,36996520000.0,9759218000.0,1486540549000.0,926111068000.0,86109162000.0
20244,11200,성동구,3734499.0,07,102453510000.0,20750001000.0,4917669000.0,1031493000.0,13998731000.0,6069685000.0,3020242000.0,2404369000.0,8765454000.0,13824036000.0,27671830000.0
20244,11230,동대문구,3030256.0,07,93038276000.0,26431705000.0,2680681000.0,1488326000.0,22580123000.0,5148428000.0,3195605000.0,2062309000.0,4434866000.0,2426380000.0,22589853000.0
20244,11410,서대문구,3417706.0,07,135847173000.0,17243792000.0,1331737000.0,924483000.0,79893815000.0,3131996000.0,3770634000.0,1748751000.0,4218717000.0,3159665000.0,20423583000.0
20244,11440,마포구,3832436.0,08,636314248000.0,31864794000.0,6921294000.0,2354849000.0,20544480000.0,3508850000.0,9313804000.0,7868690000.0,486852059000.0,8733717000.0,58351711000.0
20244,11560,영등포구,3604887.0,07,1156414569000.0,27394748000.0,4446286000.0,2880163000.0,26604056000.0,78841223000.0,3772355000.0,4289171000.0,933966237000.0,25409876000.0,48810454000.0
20244,11620,관악구,2771927.0,06,118781585000.0,30139995000.0,2838874000.0,1622939000.0,19317938000.0,2800073000.0,14573448000.0,4744650000.0,6724224000.0,4724373000.0,31295071000.0
20223,11260,중랑구,2598785.0,06,66289086000.0,19585463000.0,1064732000.0,1782883000.0,10896512000.0,5169188000.0,2665497000.0,3057801000.0,3877669000.0,2610041000.0,15579300000.0
20223,11290,성북구,3281773.0,07,79708088000.0,22239070000.0,1592038000.0,1192278000.0,9702405000.0,7203620000.0,4052100000.0,2547641000.0,7384244000.0,3041712000.0,20752980000.0
20223,11500,강서구,3160623.0,07,219155544000.0,35120566000.0,6184616000.0,2422551000.0,52871066000.0,31975828000.0,6339514000.0,5114748000.0,26680713000.0,17067310000.0,35378632000.0
20223,11710,송파구,3995905.0,08,198242083000.0,40358278000.0,6597742000.0,5080993000.0,38136010000.0,12146093000.0,10225135000.0,5701542000.0,28781240000.0,7534435000.0,43680615000.0
20223,11200,성동구,3734499.0,07,86993149000.0,22480550000.0,3536751000.0,1867890000.0,13030262000.0,7615984000.0,2628722000.0,2869219000.0,4594318000.0,4183482000.0,24185971000.0
20244,11710,송파구,3995905.0,08,370776391000.0,38914502000.0,7780536000.0,4255751000.0,41404218000.0,8628413000.0,10524454000.0,4758652000.0,196223429000.0,8049725000.0,50236711000.0
20223,11305,강북구,2547460.0,06,59860658000.0,15571510000.0,1522882000.0,1235723000.0,9834821000.0,4286568000.0,1583863000.0,3216834000.0,3746179000.0,2475023000.0,16387255000.0
20223,11470,양천구,3796034.0,08,107154484000.0,27592273000.0,1218588000.0,1401570000.0,19032464000.0,7629716000.0,13469800000.0,2494599000.0,11509246000.0,3570241000.0,19235987000.0
