기준_년분기_코드,자치구_코드,자치구_코드_명,총_직장인구_수,남성_직장인구_수,여성_직장인구_수,연령대_10_직장인구_수,연령대_20_직장인구_수,연령대_30_직장인구_수,연령대_40_직장인구_수,연령대_50_직장인구_수,연령대_60_이상_직장인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
20211,11710,송파구,333962.0,211758.0,122204.0,477.0,47884.0,82548.0,87074.0,77652.0,38327.0,225.0,24573.0,52549.0,58552.0,49829.0,26030.0,252.0,23311.0,29999.0,28522.0,27823.0,12297.0
20212,11710,송파구,333962.0,211758.0,122204.0,477.0,47884.0,82548.0,87074.0,77652.0,38327.0,225.0,24573.0,52549.0,58552.0,49829.0,26030.0,252.0,23311.0,29999.0,28522.0,27823.0,12297.0
20213,11710,송파구,333962.0,211758.0,122204.0,477.0,47884.0,82548.0,87074.0,77652.0,38327.0,225.0,24573.0,52549.0,58552.0,49829.0,26030.0,252.0,23311.0,29999.0,28522.0,27823.0,12297.0
20214,11710,송파구,355699.0,226320.0,129379.0,428.0,50733.0,87728.0,92603.0,82968.0,41239.0,197.0,26073.0,56024.0,62424.0,53503.0,28099.0,231.0,24660.0,31704.0,30179.0,29465.0,13140.0
20221,11710,송파구,355699.0,226320.0,129379.0,428.0,50733.0,87728.0,92603.0,82968.0,41239.0,197.0,26073.0,56024.0,62424.0,53503.0,28099.0,231.0,24660.0,31704.0,30179.0,29465.0,13140.0
20222,11710,송파구,355699.0,226320.0,129379.0,428.0,50733.0,87728.0,92603.0,82968.0,41239.0,197.0,26073.0,56024.0,62424.0,53503.0,28099.0,231.0,24660.0,31704.0,30179.0,29465.0,13140.0
20223,11710,송파구,355699.0,226320.0,129379.0,428.0,50733.0,87728.0,92603.0,82968.0,41239.0,197.0,26073.0,56024.0,62424.0,53503.0,28099.0,231.0,24660.0,31704.0,30179.0,29465.0,13140.0
20224,11710,송파구,334132.0,210991.0,123141.0,369.0,48072.0,82503.0,86793.0,78397.0,37998.0,160.0,24620.0,52749.0,58034.0,49520.0,25908.0,209.0,23452.0,29754.0,28759.0,28877.0,12090.0
20231,11710,송파구,334132.0,210991.0,123141.0,369.0,48072.0,82503.0,86793.0,78397.0,37998.0,160.0,24620.0,52749.0,58034.0,49520.0,25908.0,209.0,23452.0,29754.0,28759.0,28877.0,12090.0
20232,11710,송파구,334132.0,210991.0,123141.0,369.0,48072.0,82503.0,86793.0,78397.0,37998.0,160.0,24620.0,52749.0,58034.0,49520.0,25908.0,209.0,23452.0,29754.0,28759.0,28877.0,12090.0
20233,11710,송파구,334132.0,210991.0,123141.0,369.0,48072.0,82503.0,86793.0,78397.0,37998.0,160.0,24620.0,52749.0,58034.0,49520.0,25908.0,209.0,23452.0,29754.0,28759.0,28877.0,12090.0
20234,11710,송파구,333135.0,209746.0,123389.0,333.0,48154.0,82957.0,87042.0,76831.0,37818.0,133.0,24508.0,52593.0,58088.0,48595.0,25829.0,200.0,23646.0,30364.0,28954.0,28236.0,11989.0
20191,11710,송파구,328635.0,209239.0,119396.0,591.0,47153.0,80657.0,85216.0,76618.0,38400.0,281.0,24375.0,51784.0,57480.0,49201.0,26118.0,310.0,22778.0,28873.0,27736.0,27417.0,12282.0
20193,11710,송파구,328635.0,209239.0,119396.0,591.0,47153.0,80657.0,85216.0,76618.0,38400.0,281.0,24375.0,51784.0,57480.0,49201.0,26118.0,310.0,22778.0,28873.0,27736.0,27417.0,12282.0
20192,11710,송파구,328635.0,209239.0,119396.0,591.0,47153.0,80657.0,85216.0,76618.0,38400.0,281.0,24375.0,51784.0,57480.0,49201.0,26118.0,310.0,22778.0,28873.0,27736.0,27417.0,12282.0
20194,11710,송파구,328635.0,209239.0,119396.0,591.0,47153.0,80657.0,85216.0,76618.0,38400.0,281.0,24375.0,51784.0,57480.0,49201.0,26118.0,310.0,22778.0,28873.0,27736.0,27417.0,12282.0
20201,11740,강동구,51867.0,30113.0,21754.0,36.0,6703.0,11099.0,11909.0,12180.0,9940.0,20.0,3122.0,6379.0,6987.0,7012.0,6593.0,16.0,3581.0,4720.0,4922.0,5168.0,3347.0
20212,11740,강동구,51602.0,30059.0,21543.0,7.0,6651.0,11075.0,11870.0,12154.0,9845.0,2.0,3104.0,6402.0,6987.0,7023.0,6541.0,5.0,3547.0,4673.0,4883.0,5131.0,3304.0
20231,11740,강동구,49664.0,28825.0,20839.0,0.0,6283.0,10639.0,11544.0,11720.0,9478.0,0.0,2878.0,6148.0,6770.0,6715.0,6314.0,0.0,3405.0,4491.0,4774.0,5005.0,3164.0
20203,11740,강동구,51867.0,30113.0,21754.0,36.0,6703.0,11099.0,11909.0,12180.0,9940.0,20.0,3122.0,6379.0,6987.0,7012.0,6593.0,16.0,3581.0,4720.0,4922.0,5168.0,3347.0
20232,11740,강동구,49664.0,28825.0,20839.0,0.0,6283.0,10639.0,11544.0,11720.0,9478.0,0.0,2878.0,6148.0,6770.0,6715.0,6314.0,0.0,3405.0,4491.0,4774.0,5005.0,3164.0
20213,11740,강동구,51602.0,30059.0,21543.0,7.0,6651.0,11075.0,11870.0,12154.0,9845.0,2.0,3104.0,6402.0,6987.0,7023.0,6541.0,5.0,3547.0,4673.0,4883.0,5131.0,3304.0
20233,11740,강동구,49664.0,28825.0,20839.0,0.0,6283.0,10639.0,11544.0,11720.0,9478.0,0.0,2878.0,6148.0,6770.0,6715.0,6314.0,0.0,3405.0,4491.0,4774.0,5005.0,3164.0
20234,11740,강동구,48912.0,28695.0,20217.0,0.0,5979.0,10348.0,11495.0,11598.0,9492.0,0.0,2738.0,5967.0,6691.0,6779.0,6520.0,0.0,3241.0,4381.0,4804.0,4819.0,2972.0
20214,11740,강동구,49182.0,28406.0,20776.0,1.0,6257.0,10567.0,11445.0,11509.0,9403.0,0.0,2861.0,6079.0,6695.0,6547.0,6224.0,1.0,3396.0,4488.0,4750.0,4962.0,3179.0
20194,11740,강동구,51867.0,30113.0,21754.0,36.0,6703.0,11099.0,11909.0,12180.0,9940.0,20.0,3122.0,6379.0,6987.0,7012.0,6593.0,16.0,3581.0,4720.0,4922.0,5168.0,3347.0
20221,11740,강동구,49182.0,28406.0,20776.0,1.0,6257.0,10567.0,11445.0,11509.0,9403.0,0.0,2861.0,6079.0,6695.0,6547.0,6224.0,1.0,3396.0,4488.0,4750.0,4962.0,3179.0
20204,11740,강동구,51602.0,30059.0,21543.0,7.0,6651.0,11075.0,11870.0,12154.0,9845.0,2.0,3104.0,6402.0,6987.0,7023.0,6541.0,5.0,3547.0,4673.0,4883.0,5131.0,3304.0
20191,11740,강동구,51867.0,30113.0,21754.0,36.0,6703.0,11099.0,11909.0,12180.0,9940.0,20.0,3122.0,6379.0,6987.0,7012.0,6593.0,16.0,3581.0,4720.0,4922.0,5168.0,3347.0
20222,11740,강동구,49182.0,28406.0,20776.0,1.0,6257.0,10567.0,11445.0,11509.0,9403.0,0.0,2861.0,6079.0,6695.0,6547.0,6224.0,1.0,3396.0,4488.0,4750.0,4962.0,3179.0
20193,11740,강동구,51867.0,30113.0,21754.0,36.0,6703.0,11099.0,11909.0,12180.0,9940.0,20.0,3122.0,6379.0,6987.0,7012.0,6593.0,16.0,3581.0,4720.0,4922.0,5168.0,3347.0
20202,11740,강동구,51867.0,30113.0,21754.0,36.0,6703.0,11099.0,11909.0,12180.0,9940.0,20.0,3122.0,6379.0,6987.0,7012.0,6593.0,16.0,3581.0,4720.0,4922.0,5168.0,3347.0
20192,11740,강동구,51867.0,30113.0,21754.0,36.0,6703.0,11099.0,11909.0,12180.0,9940.0,20.0,3122.0,6379.0,6987.0,7012.0,6593.0,16.0,3581.0,4720.0,4922.0,5168.0,3347.0
20223,11740,강동구,49182.0,28406.0,20776.0,1.0,6257.0,10567.0,11445.0,11509.0,9403.0,0.0,2861.0,6079.0,6695.0,6547.0,6224.0,1.0,3396.0,4488.0,4750.0,4962.0,3179.0
20211,11740,강동구,51602.0,30059.0,21543.0,7.0,6651.0,11075.0,11870.0,12154.0,9845.0,2.0,3104.0,6402.0,6987.0,7023.0,6541.0,5.0,3547.0,4673.0,4883.0,5131.0,3304.0
20224,11740,강동구,49664.0,28825.0,20839.0,0.0,6283.0,10639.0,11544.0,11720.0,9478.0,0.0,2878.0,6148.0,6770.0,6715.0,6314.0,0.0,3405.0,4491.0,4774.0,5005.0,3164.0
20242,11710,송파구,333135.0,209746.0,123389.0,333.0,48154.0,82957.0,87042.0,76831.0,37818.0,133.0,24508.0,52593.0,58088.0,48595.0,25829.0,200.0,23646.0,30364.0,28954.0,28236.0,11989.0
20243,11710,송파구,333135.0,209746.0,123389.0,333.0,48154.0,82957.0,87042.0,76831.0,37818.0,133.0,24508.0,52593.0,58088.0,48595.0,25829.0,200.0,23646.0,30364.0,28954.0,28236.0,11989.0
20241,11740,강동구,48912.0,28695.0,20217.0,0.0,5979.0,10348.0,11495.0,11598.0,9492.0,0.0,2738.0,5967.0,6691.0,6779.0,6520.0,0.0,3241.0,4381.0,4804.0,4819.0,2972.0
20244,11740,강동구,51554.0,30293.0,21261.0,0.0,6394.0,11106.0,12040.0,12175.0,9839.0,0.0,2934.0,6461.0,7132.0,7094.0,6672.0,0.0,3460.0,4645.0,4908.0,5081.0,3167.0
20242,11740,강동구,48912.0,28695.0,20217.0,0.0,5979.0,10348.0,11495.0,11598.0,9492.0,0.0,2738.0,5967.0,6691.0,6779.0,6520.0,0.0,3241.0,4381.0,4804.0,4819.0,2972.0
20243,11740,강동구,48912.0,28695.0,20217.0,0.0,5979.0,10348.0,11495.0,11598.0,9492.0,0.0,2738.0,5967.0,6691.0,6779.0,6520.0,0.0,3241.0,4381.0,4804.0,4819.0,2972.0
